Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","159","China","5412","Yield","01215","Spinach","2024","2024","kg/ha","38460.7","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5412","Yield","01354","Strawberries","2024","2024","kg/ha","26836.2","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5412","Yield","01241.01","String beans","2024","2024","kg/ha","11604.4","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5412","Yield","01801","Sugar beet","2024","2024","kg/ha","57044.6","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5412","Yield","01802","Sugar cane","2024","2024","kg/ha","80791.4","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5412","Yield","01445","Sunflower seed","2024","2024","kg/ha","3009.9","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5412","Yield","01530","Sweet potatoes","2024","2024","kg/ha","22214","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5412","Yield","01499.04","Tallowtree seeds","2024","2024","kg/ha","2477.4","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5412","Yield","01324","Tangerines, mandarins, clementines","2024","2024","kg/ha","11043.8","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5412","Yield","01550","Taro","2024","2024","kg/ha","19209.2","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5412","Yield","01620","Tea leaves","2024","2024","kg/ha","4471.1","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5412","Yield","01234","Tomatoes","2024","2024","kg/ha","56364.1","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5412","Yield","01191","Triticale","2024","2024","kg/ha","1888.3","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5412","Yield","01929.02","True hemp, raw or retted","2024","2024","kg/ha","5653.2","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5412","Yield","01499.02","Tung nuts","2024","2024","kg/ha","2604.7","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5412","Yield","01970","Unmanufactured tobacco","2024","2024","kg/ha","2198.3","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5412","Yield","01658","Vanilla, raw","2024","2024","kg/ha","159.1","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5412","Yield","01376","Walnuts, in shell","2024","2024","kg/ha","4035.6","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5412","Yield","01221","Watermelons","2024","2024","kg/ha","43629.3","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5412","Yield","0111","Wheat","2024","2024","kg/ha","5939.3","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01929.07","Abaca, manila hemp, raw","2024","2024","kg/ha","1172.3","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01216","Artichokes","2024","2024","kg/ha","4872.6","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01211","Asparagus","2024","2024","kg/ha","4226.3","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01311","Avocados","2024","2024","kg/ha","6069","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01312","Bananas","2024","2024","kg/ha","57338.5","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01701","Beans, dry","2024","2024","kg/ha","753.6","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01212","Cabbages","2024","2024","kg/ha","34356","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01229","Cantaloupes and other melons","2024","2024","kg/ha","25076.4","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01251","Carrots and turnips","2024","2024","kg/ha","28132","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01520.01","Cassava, fresh","2024","2024","kg/ha","10098.7","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01213","Cauliflowers and broccoli","2024","2024","kg/ha","7127.2","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2024","2024","kg/ha","3406.3","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01640","Cocoa beans","2024","2024","kg/ha","128.5","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01460","Coconuts, in shell","2024","2024","kg/ha","14108.2","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01610","Coffee, green","2024","2024","kg/ha","753","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01232","Cucumbers and gherkins","2024","2024","kg/ha","9050.8","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2024","2024","kg/ha","8067.1","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01233","Eggplants (aubergines)","2024","2024","kg/ha","5206.9","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01657","Ginger, raw","2024","2024","kg/ha","11623.4","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","0142","Groundnuts, excluding shelled","2024","2024","kg/ha","1089.7","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5413","Yield","0231","Hen eggs in shell, fresh","2024","2024","No/An","326","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5424","Yield/Carcass Weight","0231","Hen eggs in shell, fresh","2024","2024","g/An","21199","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01254","Leeks and other alliaceous vegetables","2024","2024","kg/ha","9671.5","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01322","Lemons and limes","2024","2024","kg/ha","21295.5","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01214","Lettuce and chicory","2024","2024","kg/ha","2787.9","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","1897.6","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01316","Mangoes, guavas and mangosteens","2024","2024","kg/ha","7868.7","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","kg/An","230","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2024","2024","g/An","1760","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2024","2024","kg/An","12","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","kg/An","74","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2024","2024","kg/An","15","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01491.01","Oil palm fruit","2024","2024","kg/ha","16400","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","kg/ha","29705.3","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01253.01","Onions and shallots, green","2024","2024","kg/ha","6447.3","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01323","Oranges","2024","2024","kg/ha","14470.4","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01241.90","Other beans, green","2024","2024","kg/ha","994.5","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2024","2024","kg/ha","14504","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01359.90","Other fruits, n.e.c.","2024","2024","kg/ha","6508.5","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2024","2024","kg/ha","369.6","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01449.90","Other oil seeds, n.e.c.","2024","2024","kg/ha","1552.1","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01319","Other tropical fruits, n.e.c.","2024","2024","kg/ha","8065.5","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2024","2024","kg/ha","15717","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01317","Papayas","2024","2024","kg/ha","54003.3","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01651","Pepper (Piper spp.), raw","2024","2024","kg/ha","4269.3","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01318","Pineapples","2024","2024","kg/ha","58831.9","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01313","Plantains and cooking bananas","2024","2024","kg/ha","11407.5","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01321","Pomelos and grapefruits","2024","2024","kg/ha","8130.7","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01510","Potatoes","2024","2024","kg/ha","27548.4","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02951.01","Raw hides and skins of cattle","2024","2024","kg/An","38","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02954","Raw hides and skins of goats or kids","2024","2024","kg/An","3","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02953","Raw hides and skins of sheep or lambs","2024","2024","kg/An","3","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2024","2024","kg/An","5239","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02292","Raw milk of goats","2024","2024","kg/An","252","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","0113","Rice","2024","2024","kg/ha","4355.9","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01921.01","Seed cotton, unginned","2024","2024","kg/ha","785.1","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01444","Sesame seed","2024","2024","kg/ha","590.6","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01215","Spinach","2024","2024","kg/ha","5399.3","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01354","Strawberries","2024","2024","kg/ha","30641","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01802","Sugar cane","2024","2024","kg/ha","70998.4","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01530","Sweet potatoes","2024","2024","kg/ha","2979.1","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01234","Tomatoes","2024","2024","kg/ha","54054.2","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01970","Unmanufactured tobacco","2024","2024","kg/ha","2158.8","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01221","Watermelons","2024","2024","kg/ha","24654.4","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01540","Yams","2024","2024","kg/ha","13094.1","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01591","Yautia","2024","2024","kg/ha","9976.3","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01929.06","Agave fibres, raw, n.e.c.","2024","2024","kg/ha","453.1","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01311","Avocados","2024","2024","kg/ha","12802.3","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01312","Bananas","2024","2024","kg/ha","7299.5","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01701","Beans, dry","2024","2024","kg/ha","1186.5","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01212","Cabbages","2024","2024","kg/ha","23057.8","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01229","Cantaloupes and other melons","2024","2024","kg/ha","7872.4","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01520.01","Cassava, fresh","2024","2024","kg/ha","6162.5","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01703","Chick peas, dry","2024","2024","kg/ha","1013.8","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2024","2024","kg/ha","6285.9","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01640","Cocoa beans","2024","2024","kg/ha","371.7","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01460","Coconuts, in shell","2024","2024","kg/ha","4858","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01610","Coffee, green","2024","2024","kg/ha","337.1","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01232","Cucumbers and gherkins","2024","2024","kg/ha","12918.4","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01330","Grapes","2024","2024","kg/ha","13112","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01252","Green garlic","2024","2024","kg/ha","5745.8","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","0142","Groundnuts, excluding shelled","2024","2024","kg/ha","1042.5","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5413","Yield","0231","Hen eggs in shell, fresh","2024","2024","No/An","230","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5424","Yield/Carcass Weight","0231","Hen eggs in shell, fresh","2024","2024","g/An","10137","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5417","Yield/Carcass Weight","21118.01","Horse meat, fresh or chilled","2024","2024","kg/An","80","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2024","2024","kg/ha","7088.5","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01322","Lemons and limes","2024","2024","kg/ha","3770.1","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","1913","X","Figure from external organization",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01316","Mangoes, guavas and mangosteens","2024","2024","kg/ha","7328.6","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","kg/An","201","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2024","2024","g/An","1300","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2024","2024","kg/An","20","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","kg/An","63","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2024","2024","kg/An","21","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","kg/ha","4683.1","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01323","Oranges","2024","2024","kg/ha","1477.2","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01329","Other citrus fruit, n.e.c.","2024","2024","kg/ha","5733.6","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01359.90","Other fruits, n.e.c.","2024","2024","kg/ha","17334.3","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01319","Other tropical fruits, n.e.c.","2024","2024","kg/ha","7058","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2024","2024","kg/ha","16044.6","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01317","Papayas","2024","2024","kg/ha","17795.2","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01318","Pineapples","2024","2024","kg/ha","3105.4","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01313","Plantains and cooking bananas","2024","2024","kg/ha","7186.4","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01321","Pomelos and grapefruits","2024","2024","kg/ha","3052.7","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01510","Potatoes","2024","2024","kg/ha","17491.1","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01235","Pumpkins, squash and gourds","2024","2024","kg/ha","10058.9","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5417","Yield/Carcass Weight","02951.01","Raw hides and skins of cattle","2024","2024","kg/An","31","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5417","Yield/Carcass Weight","02954","Raw hides and skins of goats or kids","2024","2024","kg/An","3","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5417","Yield/Carcass Weight","02953","Raw hides and skins of sheep or lambs","2024","2024","kg/An","6","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2024","2024","kg/An","1065","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5417","Yield/Carcass Weight","02292","Raw milk of goats","2024","2024","kg/An","200","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","0113","Rice","2024","2024","kg/ha","2063.1","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01929.05","Sisal, raw","2024","2024","kg/ha","303.3","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","0114","Sorghum","2024","2024","kg/ha","1503.4","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","0141","Soya beans","2024","2024","kg/ha","2504.7","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01802","Sugar cane","2024","2024","kg/ha","33476","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01530","Sweet potatoes","2024","2024","kg/ha","6528.8","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01324","Tangerines, mandarins, clementines","2024","2024","kg/ha","6826.3","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01234","Tomatoes","2024","2024","kg/ha","4071.9","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01970","Unmanufactured tobacco","2024","2024","kg/ha","1109.5","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01221","Watermelons","2024","2024","kg/ha","15955.5","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01540","Yams","2024","2024","kg/ha","3586.6","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5412","Yield","01591","Yautia","2024","2024","kg/ha","13204.4","E","Estimated value",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01371","Almonds, in shell","2024","2024","kg/ha","195.8","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01341","Apples","2024","2024","kg/ha","7256.4","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01343","Apricots","2024","2024","kg/ha","4047.6","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01216","Artichokes","2024","2024","kg/ha","17200","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01311","Avocados","2024","2024","kg/ha","6454.5","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01312","Bananas","2024","2024","kg/ha","26681.8","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","0115","Barley","2024","2024","kg/ha","966.3","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01702","Broad beans and horse beans, dry","2024","2024","kg/ha","2500","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01243","Broad beans and horse beans, green","2024","2024","kg/ha","12250","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01212","Cabbages","2024","2024","kg/ha","31909.1","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01229","Cantaloupes and other melons","2024","2024","kg/ha","34733.3","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01251","Carrots and turnips","2024","2024","kg/ha","44200","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01213","Cauliflowers and broccoli","2024","2024","kg/ha","19285.7","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2024","2024","kg/ha","29000","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01232","Cucumbers and gherkins","2024","2024","kg/ha","39238.1","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01233","Eggplants (aubergines)","2024","2024","kg/ha","32250","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01315","Figs","2024","2024","kg/ha","5055.6","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01330","Grapes","2024","2024","kg/ha","3053","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01374","Hazelnuts, in shell","2024","2024","kg/ha","666.7","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01352","Kiwi fruit","2024","2024","kg/ha","13000","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01322","Lemons and limes","2024","2024","kg/ha","11850","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01214","Lettuce and chicory","2024","2024","kg/ha","14047.6","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","kg/An","275","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2024","2024","g/An","2001","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2024","2024","kg/An","20","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","kg/An","72","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2024","2024","kg/An","15","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2024","2024","g/An","6108","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","0117","Oats","2024","2024","kg/ha","1680","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01450","Olives","2024","2024","kg/ha","1822.7","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","kg/ha","26600","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01323","Oranges","2024","2024","kg/ha","13032.5","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01241.90","Other beans, green","2024","2024","kg/ha","22333.3","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2024","2024","kg/ha","200","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01449.90","Other oil seeds, n.e.c.","2024","2024","kg/ha","9666.7","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01349.10","Other pome fruits","2024","2024","kg/ha","4000","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01709.90","Other pulses n.e.c.","2024","2024","kg/ha","1157.9","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01349.20","Other stone fruits","2024","2024","kg/ha","6200","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01319","Other tropical fruits, n.e.c.","2024","2024","kg/ha","2535.2","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2024","2024","kg/ha","16500","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01345","Peaches and nectarines","2024","2024","kg/ha","6631.6","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01342.01","Pears","2024","2024","kg/ha","5750","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01705","Peas, dry","2024","2024","kg/ha","2500","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01242","Peas, green","2024","2024","kg/ha","15666.7","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01346","Plums and sloes","2024","2024","kg/ha","3974.4","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01321","Pomelos and grapefruits","2024","2024","kg/ha","38514.3","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01510","Potatoes","2024","2024","kg/ha","22094.6","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01235","Pumpkins, squash and gourds","2024","2024","kg/ha","20153.8","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2024","2024","kg/An","8408","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5417","Yield/Carcass Weight","02292","Raw milk of goats","2024","2024","kg/An","226","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5417","Yield/Carcass Weight","02291","Raw milk of sheep","2024","2024","kg/An","248","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01215","Spinach","2024","2024","kg/ha","9625","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01354","Strawberries","2024","2024","kg/ha","34200","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01324","Tangerines, mandarins, clementines","2024","2024","kg/ha","17835.3","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01234","Tomatoes","2024","2024","kg/ha","50464.3","A","Official figure",""
"QCL","Crops and livestock products","196","Cyprus","5412","Yield","01191","Triticale","2024","2024","kg/ha","1596.2","A","Official figure",""
