Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","276","Germany","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2022","2022","kg/An","18","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2023","2023","kg/An","18","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2024","2024","kg/An","18","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2020","2020","kg/An","96","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2021","2021","kg/An","96","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","kg/An","95","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","kg/An","95","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","kg/An","96","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2020","2020","kg/An","24","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2021","2021","kg/An","20","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2022","2022","kg/An","20","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2023","2023","kg/An","20","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2024","2024","kg/An","21","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2020","2020","g/An","13639","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2021","2021","g/An","13295","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2022","2022","g/An","13300","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2023","2023","g/An","13465","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5424","Yield/Carcass Weight","21124","Meat of turkeys, fresh or chilled","2024","2024","g/An","13556","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01199.02","Mixed grain","2020","2020","kg/ha","3701.1","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01199.02","Mixed grain","2021","2021","kg/ha","3611.1","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01199.02","Mixed grain","2022","2022","kg/ha","3719.5","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01199.02","Mixed grain","2023","2023","kg/ha","2785.7","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01199.02","Mixed grain","2024","2024","kg/ha","4209.3","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","0117","Oats","2020","2020","kg/ha","4595.2","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","0117","Oats","2021","2021","kg/ha","4323.2","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","0117","Oats","2022","2022","kg/ha","4713.9","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","0117","Oats","2023","2023","kg/ha","3240.1","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","0117","Oats","2024","2024","kg/ha","4460.9","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","kg/ha","42744.7","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","kg/ha","44544","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","kg/ha","37932.3","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2023","2023","kg/ha","43577.7","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","kg/ha","42002","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01241.90","Other beans, green","2020","2020","kg/ha","10497.5","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01241.90","Other beans, green","2021","2021","kg/ha","10868.2","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01241.90","Other beans, green","2022","2022","kg/ha","9686.5","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01241.90","Other beans, green","2023","2023","kg/ha","10591","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01241.90","Other beans, green","2024","2024","kg/ha","11661.7","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2020","2020","kg/ha","1800.7","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2021","2021","kg/ha","3116","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","kg/ha","2364.9","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2023","2023","kg/ha","2464","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2024","2024","kg/ha","2018.8","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2020","2020","kg/ha","11410","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2021","2021","kg/ha","10654.5","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2022","2022","kg/ha","9419.4","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2023","2023","kg/ha","10242.9","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2024","2024","kg/ha","11014.4","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01342.01","Pears","2020","2020","kg/ha","18350.5","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01342.01","Pears","2021","2021","kg/ha","17364.5","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01342.01","Pears","2022","2022","kg/ha","17545.9","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01342.01","Pears","2023","2023","kg/ha","18256","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01342.01","Pears","2024","2024","kg/ha","18821.3","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01705","Peas, dry","2020","2020","kg/ha","3601.7","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01705","Peas, dry","2021","2021","kg/ha","3061.4","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01705","Peas, dry","2022","2022","kg/ha","3017.8","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01705","Peas, dry","2023","2023","kg/ha","2251.5","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01705","Peas, dry","2024","2024","kg/ha","2908","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01242","Peas, green","2020","2020","kg/ha","5606.6","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01242","Peas, green","2021","2021","kg/ha","5293.3","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01242","Peas, green","2022","2022","kg/ha","5590.5","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01242","Peas, green","2023","2023","kg/ha","5316.8","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01242","Peas, green","2024","2024","kg/ha","5396.7","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01346","Plums and sloes","2020","2020","kg/ha","10603.3","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01346","Plums and sloes","2021","2021","kg/ha","9167","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01346","Plums and sloes","2022","2022","kg/ha","10724.4","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01346","Plums and sloes","2023","2023","kg/ha","10404.6","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01346","Plums and sloes","2024","2024","kg/ha","10333.3","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01510","Potatoes","2020","2020","kg/ha","42834","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01510","Potatoes","2021","2021","kg/ha","43794.4","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01510","Potatoes","2022","2022","kg/ha","40102.9","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01510","Potatoes","2023","2023","kg/ha","43850.8","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01510","Potatoes","2024","2024","kg/ha","45015.2","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01235","Pumpkins, squash and gourds","2020","2020","kg/ha","22575.3","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01235","Pumpkins, squash and gourds","2021","2021","kg/ha","23061.9","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01235","Pumpkins, squash and gourds","2022","2022","kg/ha","22402.3","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01235","Pumpkins, squash and gourds","2023","2023","kg/ha","22992.3","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01235","Pumpkins, squash and gourds","2024","2024","kg/ha","25119.8","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01443","Rape or colza seed","2020","2020","kg/ha","3683.1","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01443","Rape or colza seed","2021","2021","kg/ha","3501.4","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01443","Rape or colza seed","2022","2022","kg/ha","3946.8","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01443","Rape or colza seed","2023","2023","kg/ha","3580","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01443","Rape or colza seed","2024","2024","kg/ha","3337","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01353.01","Raspberries","2020","2020","kg/ha","7360.8","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01353.01","Raspberries","2021","2021","kg/ha","6882.4","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01353.01","Raspberries","2022","2022","kg/ha","7279.6","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01353.01","Raspberries","2023","2023","kg/ha","7666.7","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01353.01","Raspberries","2024","2024","kg/ha","8285.7","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2020","2020","kg/An","8457","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2021","2021","kg/An","8481","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2022","2022","kg/An","8504","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2023","2023","kg/An","9161","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2024","2024","kg/An","9410","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5417","Yield/Carcass Weight","02291","Raw milk of sheep","2020","2020","kg/An","523","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","0116","Rye","2020","2020","kg/ha","5524.2","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","0116","Rye","2021","2021","kg/ha","5270.4","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","0116","Rye","2022","2022","kg/ha","5322.5","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","0116","Rye","2023","2023","kg/ha","4995.5","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","0116","Rye","2024","2024","kg/ha","4825.2","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01344.01","Sour cherries","2020","2020","kg/ha","7053.5","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01344.01","Sour cherries","2021","2021","kg/ha","6127.8","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01344.01","Sour cherries","2022","2022","kg/ha","6490.4","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01344.01","Sour cherries","2023","2023","kg/ha","5104.6","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01344.01","Sour cherries","2024","2024","kg/ha","4888.9","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","0141","Soya beans","2020","2020","kg/ha","2677.5","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","0141","Soya beans","2021","2021","kg/ha","3117","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","0141","Soya beans","2022","2022","kg/ha","2339.8","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","0141","Soya beans","2023","2023","kg/ha","2879.5","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","0141","Soya beans","2024","2024","kg/ha","3254.3","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01215","Spinach","2020","2020","kg/ha","21025.2","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01215","Spinach","2021","2021","kg/ha","20268.5","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01215","Spinach","2022","2022","kg/ha","20371.2","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01215","Spinach","2023","2023","kg/ha","17553.4","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01215","Spinach","2024","2024","kg/ha","18994.2","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01354","Strawberries","2020","2020","kg/ha","11833.6","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01354","Strawberries","2021","2021","kg/ha","10450.4","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01354","Strawberries","2022","2022","kg/ha","11188.2","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01354","Strawberries","2023","2023","kg/ha","11490.8","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01354","Strawberries","2024","2024","kg/ha","11440.1","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01801","Sugar beet","2020","2020","kg/ha","74140.2","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01801","Sugar beet","2021","2021","kg/ha","81764.5","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01801","Sugar beet","2022","2022","kg/ha","71161.7","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01801","Sugar beet","2023","2023","kg/ha","79732.7","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01801","Sugar beet","2024","2024","kg/ha","83902.6","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01445","Sunflower seed","2020","2020","kg/ha","2056.7","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01445","Sunflower seed","2021","2021","kg/ha","2603.1","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01445","Sunflower seed","2022","2022","kg/ha","1883.2","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01445","Sunflower seed","2023","2023","kg/ha","2468.8","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01445","Sunflower seed","2024","2024","kg/ha","2610.9","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01234","Tomatoes","2020","2020","kg/ha","268736.8","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01234","Tomatoes","2021","2021","kg/ha","254425","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01234","Tomatoes","2022","2022","kg/ha","268894.7","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01234","Tomatoes","2023","2023","kg/ha","273135.1","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01234","Tomatoes","2024","2024","kg/ha","277000","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01191","Triticale","2020","2020","kg/ha","5966.3","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01191","Triticale","2021","2021","kg/ha","5813.6","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01191","Triticale","2022","2022","kg/ha","5948.5","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01191","Triticale","2023","2023","kg/ha","5882.5","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","01191","Triticale","2024","2024","kg/ha","5686.5","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","0111","Wheat","2020","2020","kg/ha","7819.5","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","0111","Wheat","2021","2021","kg/ha","7301.5","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","0111","Wheat","2022","2022","kg/ha","7577.3","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","0111","Wheat","2023","2023","kg/ha","7431.8","A","Official figure",""
"QCL","Crops and livestock products","276","Germany","5412","Yield","0111","Wheat","2024","2024","kg/ha","7084.2","A","Official figure",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01311","Avocados","2020","2020","kg/ha","4463.2","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01311","Avocados","2021","2021","kg/ha","4575.9","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01311","Avocados","2022","2022","kg/ha","4506","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01311","Avocados","2023","2023","kg/ha","4514.8","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01311","Avocados","2024","2024","kg/ha","4532.2","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01312","Bananas","2020","2020","kg/ha","11627.2","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01312","Bananas","2021","2021","kg/ha","11890.8","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01312","Bananas","2022","2022","kg/ha","11876.5","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01312","Bananas","2023","2023","kg/ha","11984.1","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01312","Bananas","2024","2024","kg/ha","12091.6","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01701","Beans, dry","2020","2020","kg/ha","1327.9","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01701","Beans, dry","2021","2021","kg/ha","1372.8","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01701","Beans, dry","2022","2022","kg/ha","1335.9","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01701","Beans, dry","2023","2023","kg/ha","1318.1","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01701","Beans, dry","2024","2024","kg/ha","1310.4","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01372","Cashew nuts, in shell","2020","2020","kg/ha","533","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01372","Cashew nuts, in shell","2021","2021","kg/ha","533.6","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01372","Cashew nuts, in shell","2022","2022","kg/ha","534","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01372","Cashew nuts, in shell","2023","2023","kg/ha","534.6","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01372","Cashew nuts, in shell","2024","2024","kg/ha","535.2","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01520.01","Cassava, fresh","2020","2020","kg/ha","22967","A","Official figure",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01520.01","Cassava, fresh","2021","2021","kg/ha","23784","A","Official figure",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01520.01","Cassava, fresh","2022","2022","kg/ha","24416.2","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01520.01","Cassava, fresh","2023","2023","kg/ha","25071.9","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01520.01","Cassava, fresh","2024","2024","kg/ha","25865","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2020","2020","kg/ha","7509.7","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2021","2021","kg/ha","7474.2","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2022","2022","kg/ha","7473.8","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2023","2023","kg/ha","7457.7","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2024","2024","kg/ha","7411.4","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","kg/ha","8840.5","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","kg/ha","8503.6","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","kg/ha","8446.6","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2023","2023","kg/ha","8462.6","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2024","2024","kg/ha","8402.8","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01640","Cocoa beans","2020","2020","kg/ha","538.3","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01640","Cocoa beans","2021","2021","kg/ha","550","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01640","Cocoa beans","2022","2022","kg/ha","560.6","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01640","Cocoa beans","2023","2023","kg/ha","568.4","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01640","Cocoa beans","2024","2024","kg/ha","576.2","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01460","Coconuts, in shell","2020","2020","kg/ha","6420.8","X","Figure from external organization",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01460","Coconuts, in shell","2021","2021","kg/ha","6415.6","X","Figure from external organization",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01460","Coconuts, in shell","2022","2022","kg/ha","6479.5","X","Figure from external organization",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01460","Coconuts, in shell","2023","2023","kg/ha","6906.2","X","Figure from external organization",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01460","Coconuts, in shell","2024","2024","kg/ha","7163.3","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01610","Coffee, green","2020","2020","kg/ha","1600","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01610","Coffee, green","2021","2021","kg/ha","1600","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01610","Coffee, green","2022","2022","kg/ha","1600","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01610","Coffee, green","2023","2023","kg/ha","1600","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01610","Coffee, green","2024","2024","kg/ha","1600","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01706","Cow peas, dry","2020","2020","kg/ha","1520.7","A","Official figure",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01706","Cow peas, dry","2021","2021","kg/ha","1666.7","A","Official figure",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01706","Cow peas, dry","2022","2022","kg/ha","1662","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01706","Cow peas, dry","2023","2023","kg/ha","1660","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01706","Cow peas, dry","2024","2024","kg/ha","1691.3","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01232","Cucumbers and gherkins","2020","2020","kg/ha","13579.1","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01232","Cucumbers and gherkins","2021","2021","kg/ha","13907.2","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01232","Cucumbers and gherkins","2022","2022","kg/ha","13788.7","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01232","Cucumbers and gherkins","2023","2023","kg/ha","14210.4","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01232","Cucumbers and gherkins","2024","2024","kg/ha","14381","E","Estimated value",""
"QCL","Crops and livestock products","288","Ghana","5412","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2020","2020","kg/ha","5139.9","E","Estimated value",""
